Date,Vaccinated (daily),Vaccinated (cumu),Vaccinated population percentage,Second dose (daily),Second dose (cumu),Second dose population precentage
2020-12-19,43,63,0,0,0,0
2020-12-20,7370,7433,0.08,0,0,0
2020-12-21,24893,32326,0.35,0,0,0
2020-12-22,44659,76985,0.83,0,0,0
2020-12-23,62993,139978,1.51,0,0,0
2020-12-24,73611,213589,2.3,0,0,0
2020-12-25,38764,252353,2.71,0,0,0
2020-12-26,32876,285229,3.07,0,0,0
2020-12-27,105128,390357,4.2,0,0,0
2020-12-28,135960,526317,5.66,0,0,0
2020-12-29,157411,683728,7.35,0,0,0
2020-12-30,154337,838065,9.01,0,0,0
2020-12-31,159684,997749,10.73,0,0,0
2021-01-01,72158,1069907,11.51,0,0,0
2021-01-02,72435,1142342,12.28,0,0,0
2021-01-03,151051,1293393,13.91,0,0,0
2021-01-04,153173,1446566,15.56,2,2,0
2021-01-05,126789,1573355,16.92,0,2,0
2021-01-06,104853,1678208,18.05,0,2,0
2021-01-07,117475,1795683,19.31,3,5,0
2021-01-08,67151,1862834,20.03,3,8,0
2021-01-09,44998,1907832,20.52,22,30,0
2021-01-10,38134,1945966,20.93,5983,6013,0.06
2021-01-11,21438,1967404,21.16,19239,25252,0.27
2021-01-12,24275,1991679,21.42,35656,60908,0.66
2021-01-13,52463,2044142,21.98,56934,117842,1.27
2021-01-14,56818,2100960,22.59,68923,186765,2.01
2021-01-15,31004,2131964,22.93,36138,222903,2.4
2021-01-16,29704,2161668,23.25,26206,249109,2.68
2021-01-17,68383,2230051,23.98,84617,333726,3.59
2021-01-18,69467,2299518,24.73,120084,453810,4.88
2021-01-19,72572,2372090,25.51,137394,591204,6.36
2021-01-20,76483,2448573,26.33,143275,734479,7.9
2021-01-21,69521,2518094,27.08,163751,898230,9.66
2021-01-22,37693,2555787,27.48,70852,969082,10.42
2021-01-23,39806,2595593,27.91,53435,1022517,11
2021-01-24,68883,2664476,28.65,140221,1162738,12.5
2021-01-25,80675,2745151,29.52,139035,1301773,14
2021-01-26,78436,2823587,30.36,125918,1427691,15.35
2021-01-27,77617,2901204,31.2,124561,1552252,16.69
2021-01-28,79335,2980539,32.05,130154,1682406,18.09
2021-01-29,36494,3017033,32.44,64552,1746958,18.79
2021-01-30,34238,3051271,32.81,42640,1789598,19.24
2021-01-31,73104,3124375,33.6,59277,1848875,19.88
2021-02-01,82152,3206527,34.48,35190,1884065,20.26
2021-02-02,69773,3276300,35.23,30889,1914954,20.59
2021-02-03,59997,3336297,35.88,51167,1966121,21.14
2021-02-04,72335,3408632,36.65,57831,2023952,21.76
2021-02-05,33748,3442380,37.02,28626,2052578,22.07
2021-02-06,21508,3463888,37.25,22116,2074694,22.31
2021-02-07,53900,3517788,37.83,68429,2143123,23.05
2021-02-08,58427,3576215,38.46,65084,2208207,23.75
2021-02-09,66039,3642254,39.17,67178,2275385,24.47
2021-02-10,70218,3712472,39.92,71851,2347236,25.24
2021-02-11,80768,3793240,40.79,71447,2418683,26.01
2021-02-12,38904,3832144,41.21,37373,2456056,26.41
2021-02-13,27364,3859508,41.5,30309,2486365,26.74
2021-02-14,74588,3934096,42.31,68766,2555131,27.48
2021-02-15,81232,4015328,43.18,75359,2630490,28.29
2021-02-16,83239,4098567,44.07,77906,2708396,29.12
2021-02-17,61690,4160257,44.74,75200,2783596,29.93
2021-02-18,68873,4229130,45.48,79270,2862866,30.79
2021-02-19,39479,4268609,45.9,37934,2900800,31.19
2021-02-20,31509,4300118,46.24,28533,2929333,31.5
2021-02-21,79115,4379233,47.09,78215,3007548,32.34
2021-02-22,84680,4463913,48,80032,3087580,33.2
2021-02-23,76973,4540886,48.83,69953,3157533,33.95
2021-02-24,60750,4601636,49.48,62629,3220162,34.63
2021-02-25,51186,4652822,50.03,64261,3284423,35.32
2021-02-26,24901,4677723,50.3,30976,3315399,35.65
2021-02-27,17522,4695245,50.49,20415,3335814,35.87
2021-02-28,39799,4735044,50.92,54579,3390393,36.46
2021-03-01,45459,4780503,51.41,61051,3451444,37.12
2021-03-02,40913,4821416,51.85,64318,3515762,37.81
2021-03-03,42017,4863433,52.3,66214,3581976,38.52
2021-03-04,39215,4902648,52.72,76342,3658318,39.34
2021-03-05,17181,4919829,52.91,36430,3694748,39.73
2021-03-06,10676,4930505,53.02,25218,3719966,40
2021-03-07,30986,4961491,53.35,72479,3792445,40.78
2021-03-08,34914,4996405,53.73,72686,3865131,41.56
2021-03-09,39969,5036374,54.16,76285,3941416,42.38
2021-03-10,36710,5073084,54.55,58346,3999762,43.01
2021-03-11,37614,5110698,54.96,68612,4068374,43.75
2021-03-12,0,5110698,54.96,0,4068374,43.75
