Date,Vaccinated (daily),Vaccinated (cumu),Vaccinated population percentage,Second dose (daily),Second dose (cumu),Second dose population precentage
2020-12-19,43,61,0,0,0,0
2020-12-20,7374,7435,0.08,0,0,0
2020-12-21,24881,32316,0.35,0,0,0
2020-12-22,44619,76935,0.83,0,0,0
2020-12-23,62828,139763,1.5,0,0,0
2020-12-24,73307,213070,2.29,0,0,0
2020-12-25,38441,251511,2.7,0,0,0
2020-12-26,32555,284066,3.05,0,0,0
2020-12-27,104318,388384,4.18,0,0,0
2020-12-28,134741,523125,5.63,0,0,0
2020-12-29,155854,678979,7.3,0,0,0
2020-12-30,152617,831596,8.94,0,0,0
2020-12-31,158046,989642,10.64,0,0,0
2021-01-01,71178,1060820,11.41,0,0,0
2021-01-02,71563,1132383,12.18,0,0,0
2021-01-03,149286,1281669,13.78,0,0,0
2021-01-04,151729,1433398,15.41,2,2,0
2021-01-05,124723,1558121,16.76,0,2,0
2021-01-06,102929,1661050,17.86,0,2,0
2021-01-07,115662,1776712,19.11,3,5,0
2021-01-08,66217,1842929,19.82,3,8,0
2021-01-09,44418,1887347,20.3,22,30,0
2021-01-10,37488,1924835,20.7,5988,6018,0.06
2021-01-11,20984,1945819,20.92,19235,25253,0.27
2021-01-12,23837,1969656,21.18,35635,60888,0.65
2021-01-13,51843,2021499,21.74,56800,117688,1.27
2021-01-14,56230,2077729,22.34,68732,186420,2
2021-01-15,30563,2108292,22.67,35870,222290,2.39
2021-01-16,29327,2137619,22.99,25966,248256,2.67
2021-01-17,68224,2205843,23.72,84423,332679,3.58
2021-01-18,69499,2275342,24.47,120194,452873,4.87
2021-01-19,72573,2347915,25.25,137491,590364,6.35
2021-01-20,76525,2424440,26.07,143360,733724,7.89
2021-01-21,69577,2494017,26.82,163905,897629,9.65
2021-01-22,37703,2531720,27.22,70901,968530,10.42
2021-01-23,39841,2571561,27.65,53464,1021994,10.99
2021-01-24,68919,2640480,28.39,140304,1162298,12.5
2021-01-25,80726,2721206,29.26,139143,1301441,14
2021-01-26,78475,2799681,30.11,126016,1427457,15.35
2021-01-27,77681,2877362,30.94,124684,1552141,16.69
2021-01-28,79391,2956753,31.8,130260,1682401,18.09
2021-01-29,36519,2993272,32.19,64595,1746996,18.79
2021-01-30,34276,3027548,32.56,42658,1789654,19.25
2021-01-31,73159,3100707,33.34,59319,1848973,19.88
2021-02-01,82255,3182962,34.23,35199,1884172,20.26
2021-02-02,69847,3252809,34.98,30913,1915085,20.59
2021-02-03,60055,3312864,35.62,51250,1966335,21.14
2021-02-04,72373,3385237,36.4,57898,2024233,21.77
2021-02-05,33766,3419003,36.77,28646,2052879,22.08
2021-02-06,21528,3440531,37,22133,2075012,22.31
2021-02-07,53932,3494463,37.58,68524,2143536,23.05
2021-02-08,58469,3552932,38.21,65186,2208722,23.75
2021-02-09,66104,3619036,38.92,67258,2275980,24.47
2021-02-10,70307,3689343,39.67,71922,2347902,25.25
2021-02-11,80878,3770221,40.54,71512,2419414,26.02
2021-02-12,38926,3809147,40.96,37399,2456813,26.42
2021-02-13,27385,3836532,41.26,30339,2487152,26.75
2021-02-14,74708,3911240,42.06,68841,2555993,27.49
2021-02-15,81316,3992556,42.93,75474,2631467,28.3
2021-02-16,83310,4075866,43.83,78014,2709481,29.14
2021-02-17,61787,4137653,44.49,75315,2784796,29.95
2021-02-18,68964,4206617,45.24,79469,2864265,30.8
2021-02-19,39561,4246178,45.66,37980,2902245,31.21
2021-02-20,31585,4277763,46,28633,2930878,31.52
2021-02-21,79309,4357072,46.85,78314,3009192,32.36
2021-02-22,84868,4441940,47.77,80325,3089517,33.22
2021-02-23,77196,4519136,48.6,70194,3159711,33.98
2021-02-24,60868,4580004,49.25,62838,3222549,34.65
2021-02-25,51497,4631501,49.8,64528,3287077,35.35
2021-02-26,25797,4657298,50.08,31876,3318953,35.69
2021-02-27,18258,4675556,50.28,21119,3340072,35.92
2021-02-28,40329,4715885,50.71,55676,3395748,36.52
2021-03-01,45560,4761445,51.2,61252,3457000,37.17
2021-03-02,41025,4802470,51.64,64500,3521500,37.87
2021-03-03,42032,4844502,52.1,66516,3588016,38.58
2021-03-04,39527,4884029,52.52,78817,3666833,39.43
2021-03-05,17201,4901230,52.71,40303,3707136,39.86
2021-03-06,10698,4911928,52.82,25270,3732406,40.14
2021-03-07,31004,4942932,53.15,72643,3805049,40.92
2021-03-08,27376,4970308,53.45,72950,3877999,41.7
2021-03-09,26716,4997024,53.74,76449,3954448,42.52
2021-03-10,23146,5020170,53.98,58488,4012936,43.15
2021-03-11,23131,5043301,54.23,68845,4081781,43.89
2021-03-12,11115,5054416,54.35,41279,4123060,44.34
2021-03-13,7906,5062322,54.44,25175,4148235,44.61
2021-03-14,20935,5083257,54.66,73795,4222030,45.4
2021-03-15,20005,5103262,54.88,77988,4300018,46.24
2021-03-16,18607,5121869,55.08,71330,4371348,47.01
2021-03-17,17612,5139481,55.27,58805,4430153,47.64
2021-03-18,15951,5155432,55.44,57943,4488096,48.26
2021-03-19,6756,5162188,55.51,27853,4515949,48.56
2021-03-20,5120,5167308,55.57,15224,4531173,48.73
2021-03-21,13010,5180318,55.71,40342,4571515,49.16
2021-03-22,13290,5193608,55.85,40422,4611937,49.59
2021-03-23,2599,5196207,55.88,7143,4619080,49.67
2021-03-24,10721,5206928,55.99,46351,4665431,50.17
2021-03-25,9976,5216904,56.1,35204,4700635,50.55
2021-03-26,3994,5220898,56.14,13208,4713843,50.69
2021-03-27,1710,5222608,56.16,4190,4718033,50.74
2021-03-28,2031,5224639,56.18,4546,4722579,50.78
2021-03-29,6875,5231514,56.26,30246,4752825,51.11
2021-03-30,7840,5239354,56.34,22326,4775151,51.35
2021-03-31,8031,5247385,56.43,19321,4794472,51.56
2021-04-01,8056,5255441,56.51,18551,4813023,51.76
2021-04-02,2764,5258205,56.54,7957,4820980,51.84
2021-04-03,1335,5259540,56.56,2867,4823847,51.87
2021-04-04,11886,5271426,56.69,22733,4846580,52.12
2021-04-05,10290,5281716,56.8,22828,4869408,52.36
2021-04-06,8717,5290433,56.89,22295,4891703,52.6
2021-04-07,8725,5299158,56.98,19795,4911498,52.82
2021-04-08,9406,5308564,57.09,23405,4934903,53.07
2021-04-09,3553,5312117,57.12,6073,4940976,53.13
2021-04-10,1585,5313702,57.14,3530,4944506,53.17
2021-04-11,8987,5322689,57.24,16823,4961329,53.35
2021-04-12,8979,5331668,57.33,20862,4982191,53.58
2021-04-13,5504,5337172,57.39,4769,4986960,53.63
