Date,Vaccinated (daily),Vaccinated (cumu),Vaccinated population percentage,Second dose (daily),Second dose (cumu),Second dose population precentage
2020-12-19,40,57,0,0,0,0
2020-12-20,7315,7372,0.08,0,0,0
2020-12-21,24760,32132,0.35,0,0,0
2020-12-22,44357,76489,0.83,0,0,0
2020-12-23,62201,138690,1.51,0,0,0
2020-12-24,72660,211350,2.29,0,0,0
2020-12-25,37998,249348,2.71,0,0,0
2020-12-26,32034,281382,3.05,0,0,0
2020-12-27,103367,384749,4.18,0,0,0
2020-12-28,133018,517767,5.62,0,0,0
2020-12-29,153974,671741,7.29,0,0,0
2020-12-30,150481,822222,8.92,0,0,0
2020-12-31,156728,978950,10.62,0,0,0
2021-01-01,70579,1049529,11.39,0,0,0
2021-01-02,70954,1120483,12.16,0,0,0
2021-01-03,147146,1267629,13.76,0,0,0
2021-01-04,139766,1407395,15.27,2,2,0
2021-01-05,123008,1530403,16.61,0,2,0
2021-01-06,100782,1631185,17.7,0,2,0
2021-01-07,113753,1744938,18.94,4,6,0
2021-01-08,65341,1810279,19.65,5,11,0
2021-01-09,43934,1854213,20.12,26,37,0
2021-01-10,36898,1891111,20.52,5962,5999,0.07
2021-01-11,20293,1911404,20.74,19066,25065,0.27
2021-01-12,23478,1934882,21,35332,60397,0.66
2021-01-13,50921,1985803,21.55,56087,116484,1.26
2021-01-14,55141,2040944,22.15,67943,184427,2
2021-01-15,30164,2071108,22.48,35384,219811,2.39
2021-01-16,29138,2100246,22.79,25508,245319,2.66
2021-01-17,67695,2167941,23.53,83098,328417,3.56
2021-01-18,69220,2237161,24.28,117820,446237,4.84
2021-01-19,72600,2309761,25.07,134800,581037,6.31
2021-01-20,77528,2387289,25.91,140298,721335,7.83
2021-01-21,71154,2458443,26.68,160195,881530,9.57
2021-01-22,38666,2497109,27.1,69312,950842,10.32
2021-01-23,40528,2537637,27.54,52301,1003143,10.89
2021-01-24,70867,2608504,28.31,136677,1139820,12.37
2021-01-25,88114,2696618,29.26,129472,1269292,13.77
2021-01-26,80896,2777514,30.14,120997,1390289,15.09
2021-01-27,80655,2858169,31.02,120229,1510518,16.39
2021-01-28,82159,2940328,31.91,126412,1636930,17.76
2021-01-29,37770,2978098,32.32,62915,1699845,18.45
2021-01-30,34940,3013038,32.7,41724,1741569,18.9
2021-01-31,74338,3087376,33.5,57614,1799183,19.53
2021-02-01,82974,3170350,34.41,33882,1833065,19.89
2021-02-02,70154,3240504,35.17,29992,1863057,20.22
2021-02-03,59276,3299780,35.81,48370,1911427,20.74
2021-02-04,72046,3371826,36.59,55724,1967151,21.35
2021-02-05,34168,3405994,36.96,27921,1995072,21.65
2021-02-06,21061,3427055,37.19,21176,2016248,21.88
2021-02-07,48656,3475711,37.72,62070,2078318,22.55
