Date,Vaccinated (daily),Vaccinated (cumu),Vaccinated population percentage,Second dose (daily),Second dose (cumu),Second dose population precentage
2020-12-19,43,66,0,0,0,0
2020-12-20,7366,7432,0.08,0,0,0
2020-12-21,24888,32320,0.35,0,0,0
2020-12-22,44652,76972,0.83,0,0,0
2020-12-23,62984,139956,1.5,0,0,0
2020-12-24,73595,213551,2.3,0,0,0
2020-12-25,38756,252307,2.71,0,0,0
2020-12-26,32869,285176,3.07,0,0,0
2020-12-27,105112,390288,4.2,0,0,0
2020-12-28,135921,526209,5.66,0,0,0
2020-12-29,157373,683582,7.35,0,0,0
2020-12-30,154297,837879,9.01,0,0,0
2020-12-31,159643,997522,10.73,0,0,0
2021-01-01,72139,1069661,11.5,0,0,0
2021-01-02,72411,1142072,12.28,0,0,0
2021-01-03,151012,1293084,13.91,0,0,0
2021-01-04,153118,1446202,15.55,2,2,0
2021-01-05,126741,1572943,16.91,0,2,0
2021-01-06,104826,1677769,18.04,0,2,0
2021-01-07,117451,1795220,19.3,3,5,0
2021-01-08,67144,1862364,20.03,3,8,0
2021-01-09,44988,1907352,20.51,22,30,0
2021-01-10,38129,1945481,20.92,5981,6011,0.06
2021-01-11,21434,1966915,21.15,19236,25247,0.27
2021-01-12,24261,1991176,21.41,35642,60889,0.65
2021-01-13,52447,2043623,21.98,56914,117803,1.27
2021-01-14,56805,2100428,22.59,68902,186705,2.01
2021-01-15,30999,2131427,22.92,36128,222833,2.4
2021-01-16,29700,2161127,23.24,26193,249026,2.68
2021-01-17,68404,2229531,23.98,84574,333600,3.59
2021-01-18,69511,2299042,24.72,119987,453587,4.88
2021-01-19,72586,2371628,25.5,137307,590894,6.35
2021-01-20,76503,2448131,26.33,143188,734082,7.89
2021-01-21,69517,2517648,27.07,163659,897741,9.65
2021-01-22,37695,2555343,27.48,70823,968564,10.42
2021-01-23,39811,2595154,27.91,53417,1021981,10.99
2021-01-24,68900,2664054,28.65,140140,1162121,12.5
2021-01-25,80683,2744737,29.52,138983,1301104,13.99
2021-01-26,78439,2823176,30.36,125844,1426948,15.34
2021-01-27,77621,2900797,31.19,124493,1551441,16.68
2021-01-28,79346,2980143,32.05,130097,1681538,18.08
2021-01-29,36489,3016632,32.44,64522,1746060,18.78
2021-01-30,34237,3050869,32.81,42626,1788686,19.23
2021-01-31,73092,3123961,33.59,59254,1847940,19.87
2021-02-01,82142,3206103,34.48,35178,1883118,20.25
2021-02-02,69764,3275867,35.23,30866,1913984,20.58
2021-02-03,59992,3335859,35.87,51125,1965109,21.13
2021-02-04,72315,3408174,36.65,57806,2022915,21.75
2021-02-05,33746,3441920,37.01,28614,2051529,22.06
2021-02-06,21509,3463429,37.24,22108,2073637,22.3
2021-02-07,54117,3517546,37.83,68161,2141798,23.03
2021-02-08,58657,3576203,38.46,64809,2206607,23.73
2021-02-09,66247,3642450,39.17,66871,2273478,24.45
2021-02-10,70161,3712611,39.92,71761,2345239,25.22
2021-02-11,80590,3793201,40.79,71330,2416569,25.99
2021-02-12,38837,3832038,41.21,37351,2453920,26.39
2021-02-13,27347,3859385,41.5,30294,2484214,26.71
2021-02-14,74341,3933726,42.3,68722,2552936,27.45
2021-02-15,81058,4014784,43.17,75310,2628246,28.26
2021-02-16,83099,4097883,44.07,77855,2706101,29.1
2021-02-17,61525,4159408,44.73,75130,2781231,29.91
2021-02-18,68751,4228159,45.47,79212,2860443,30.76
2021-02-19,39457,4267616,45.89,37905,2898348,31.17
2021-02-20,31492,4299108,46.23,28510,2926858,31.47
2021-02-21,79028,4378136,47.08,78167,3005025,32.31
2021-02-22,84586,4462722,47.99,79942,3084967,33.17
2021-02-23,76914,4539636,48.82,69857,3154824,33.93
2021-02-24,60672,4600308,49.47,62566,3217390,34.6
2021-02-25,51129,4651437,50.02,64194,3281584,35.29
2021-02-26,24833,4676270,50.29,30930,3312514,35.62
2021-02-27,17445,4693715,50.47,20378,3332892,35.84
2021-02-28,39036,4732751,50.89,53842,3386734,36.42
2021-03-01,43006,4775757,51.36,58690,3445424,37.05
2021-03-02,29563,4805320,51.67,44266,3489690,37.53
