Date,Vaccinated (daily),Vaccinated (cumu),Vaccinated population percentage,Second dose (daily),Second dose (cumu),Second dose population precentage
2020-12-19,43,60,0,0,0,0
2020-12-20,7373,7433,0.08,0,0,0
2020-12-21,24883,32316,0.35,0,0,0
2020-12-22,44613,76929,0.83,0,0,0
2020-12-23,62832,139761,1.5,0,0,0
2020-12-24,73330,213091,2.29,0,0,0
2020-12-25,38451,251542,2.71,0,0,0
2020-12-26,32573,284115,3.06,0,0,0
2020-12-27,104369,388484,4.18,0,0,0
2020-12-28,134807,523291,5.63,0,0,0
2020-12-29,155954,679245,7.3,0,0,0
2020-12-30,152728,831973,8.95,0,0,0
2020-12-31,158183,990156,10.65,0,0,0
2021-01-01,71232,1061388,11.41,0,0,0
2021-01-02,71625,1133013,12.18,0,0,0
2021-01-03,149404,1282417,13.79,0,0,0
2021-01-04,151841,1434258,15.42,1,1,0
2021-01-05,124859,1559117,16.77,0,1,0
2021-01-06,103073,1662190,17.87,0,1,0
2021-01-07,115827,1778017,19.12,4,5,0
2021-01-08,66294,1844311,19.83,3,8,0
2021-01-09,44455,1888766,20.31,22,30,0
2021-01-10,37540,1926306,20.71,5985,6015,0.06
2021-01-11,21014,1947320,20.94,19236,25251,0.27
2021-01-12,23909,1971229,21.2,35637,60888,0.65
2021-01-13,51920,2023149,21.76,56814,117702,1.27
2021-01-14,56302,2079451,22.36,68756,186458,2.01
2021-01-15,30616,2110067,22.69,35883,222341,2.39
2021-01-16,29366,2139433,23.01,25977,248318,2.67
2021-01-17,68253,2207686,23.74,84457,332775,3.58
2021-01-18,69527,2277213,24.49,120214,452989,4.87
2021-01-19,72582,2349795,25.27,137534,590523,6.35
2021-01-20,76537,2426332,26.09,143403,733926,7.89
2021-01-21,69581,2495913,26.84,163968,897894,9.66
2021-01-22,37712,2533625,27.25,70925,968819,10.42
2021-01-23,39853,2573478,27.67,53474,1022293,10.99
2021-01-24,68941,2642419,28.42,140339,1162632,12.5
2021-01-25,80734,2723153,29.28,139176,1301808,14
2021-01-26,78483,2801636,30.13,126073,1427881,15.35
2021-01-27,77694,2879330,30.96,124721,1552602,16.7
2021-01-28,79410,2958740,31.82,130298,1682900,18.1
2021-01-29,36524,2995264,32.21,64611,1747511,18.79
2021-01-30,34290,3029554,32.58,42662,1790173,19.25
2021-01-31,73179,3102733,33.37,59344,1849517,19.89
2021-02-01,82273,3185006,34.25,35210,1884727,20.27
2021-02-02,69863,3254869,35,30950,1915677,20.6
2021-02-03,60071,3314940,35.65,51272,1966949,21.15
2021-02-04,72389,3387329,36.43,57921,2024870,21.77
2021-02-05,33778,3421107,36.79,28657,2053527,22.08
2021-02-06,21535,3442642,37.02,22140,2075667,22.32
2021-02-07,53940,3496582,37.6,68545,2144212,23.06
2021-02-08,58480,3555062,38.23,65202,2209414,23.76
2021-02-09,66122,3621184,38.94,67282,2276696,24.48
2021-02-10,70338,3691522,39.7,71952,2348648,25.26
2021-02-11,80892,3772414,40.57,71534,2420182,26.03
2021-02-12,38937,3811351,40.99,37409,2457591,26.43
